first_name,last_name,dob,company_id,last_active,score,member_since,state
Kathleen,Riley,1991/06/25,14,2018/02/21,66,2011,DC
Megan,Oliver,1978/10/02,6,2018/10/18,77,1977,CO
Cassie,Villarreal,1994/04/14,1,2018/08/02,55,1985,SC
Tanya,Doyle,1967/01/10,17,2018/06/02,39,2017,AL
Mikayla,Gray,1994/08/31,5,2018/08/05,67,1985,DE
William,Phillips,1996/09/10,5,2018/01/12,67,2008,MT
Paul,Pena,1963/02/14,6,2018/07/21,86,2001,CT
Laura,Sweeney,1965/05/12,16,2018/01/24,31,2013,VA
Jamie,Brown,1979/06/15,6,2018/09/10,52,1990,CA
Richard,Lynch,1974/02/28,7,2018/11/28,71,2006,LA
Shannon,Oconnor,1973/10/28,0,2018/08/26,31,1996,UT
Angel,Hinton,1996/10/28,0,2018/09/10,61,1972,IA
Lucas,Blevins,1976/04/10,5,2018/03/16,70,1980,IA
Diane,Smith,1983/03/19,7,2018/10/12,76,1978,PA
Randall,Hill,1971/04/29,12,2018/06/20,45,2005,OR
Jessica,Jones,1976/01/14,20,2018/01/10,36,2013,ME
Rachael,Brady,1969/05/27,7,2018/02/12,75,1983,KY
Kenneth,Sanchez,1998/12/04,2,2018/05/24,47,1987,NV
Samantha,Hayes,1960/01/25,11,2018/03/25,57,2015,UT
Justin,Flores,1959/07/27,18,2018/02/01,54,2007,IA
Cynthia,Sanchez,1971/10/23,6,2018/07/09,75,1995,FL
Jeffrey,French,1975/09/05,5,2018/04/10,42,1997,NC
Calvin,Castillo,1980/08/07,9,2018/06/28,58,2004,IL
Elizabeth,Hill,1971/06/28,18,2019/01/08,45,1995,MT
Jeffrey,Allen,1962/06/11,18,2018/11/26,85,1993,SD
Donna,Walsh,1993/08/21,0,2018/01/22,79,2013,VT
Vincent,Williams,1975/02/17,8,2018/07/31,97,2005,MT
Russell,Martinez,1962/02/12,16,2018/05/29,71,1982,FL
Nancy,Williams,1996/01/09,8,2018/03/18,47,2001,DE
Vanessa,Cooper,1967/09/06,12,2018/04/12,42,2017,WA
Jose,Murphy,1991/07/11,20,2018/07/25,75,2017,WI
Jeremy,Miller,1996/06/08,8,2018/03/30,48,1986,SD
Bruce,Hobbs,1980/01/04,20,2018/07/08,46,2000,MA
Joshua,Price,1990/03/18,6,2018/04/14,45,1997,HI
Gordon,Green,1981/03/11,20,2018/04/26,62,1975,LA
Stephanie,Turner,1975/01/16,18,2018/08/14,62,1982,SD
Clayton,Allen,1962/01/22,13,2018/09/07,57,1987,AZ
Scott,Humphrey,1959/01/30,4,2018/01/18,96,2000,AZ
Lisa,Snyder,1967/07/30,5,2018/05/29,70,2013,KY
Donna,Ellis,1992/10/23,17,2018/10/13,77,2003,CA
Sean,Garcia,1979/06/05,7,2018/07/20,61,2002,KS
Robert,Dominguez,1964/12/21,5,2018/08/13,82,1991,TN
Tanner,Horne,1989/12/23,17,2018/08/28,90,2010,NC
Patrick,Sutton,1960/05/23,15,2018/07/25,93,1983,CT
John,York,1985/03/18,4,2018/03/13,39,1995,OR
Joel,Craig,1971/12/14,8,2018/08/29,89,1985,ID
Philip,Collins,1987/12/19,5,2018/10/05,39,1986,DC
Rachael,Williams,1963/07/19,16,2018/08/27,93,1971,NV
Kathryn,Hopkins,1959/10/07,15,2019/01/08,92,1991,DE
Jennifer,Cardenas,1996/02/18,15,2018/07/23,65,1990,CT
Brian,Woodward,1995/01/31,13,2018/12/26,47,2008,UT
Michael,Ross,1966/06/08,6,2018/12/27,33,1987,KY
Tasha,Cain,1967/04/18,14,2018/04/11,38,2007,ME
Jessica,Anderson,1962/12/05,14,2018/03/13,88,2009,FL
Patrick,Reed,1988/08/20,16,2018/02/01,71,1975,UT
Amber,Stevens,1996/08/16,17,2018/03/25,54,1990,OR
Robert,Zuniga,1997/06/15,12,2018/11/17,33,2017,OH
Denise,Adams,1959/10/09,1,2018/02/24,39,1994,DE
Meghan,Hansen,1971/08/11,0,2018/03/18,85,1989,MN
Joshua,Bell,1988/05/23,15,2018/01/20,51,1981,CA
Kara,Bauer,1991/01/14,6,2018/10/17,92,2005,AL
Mary,Klein,1982/04/26,9,2018/02/22,39,1980,MT
Alfred,Herrera,1968/11/16,4,2018/01/28,55,1986,RI
Sheila,Brown,1968/04/05,20,2018/08/13,92,2013,ND
Kristen,Cox,1988/05/20,17,2018/11/15,58,2011,CA
Tracey,Cain,1991/10/01,18,2018/04/17,84,1993,AK
Karen,Rodriguez,1985/07/05,9,2018/09/01,71,1973,IL
Sarah,Hodges,1963/05/21,4,2018/10/22,66,2004,KY
Melissa,Franco,1972/08/26,4,2018/09/10,32,2018,ID
Rhonda,Thompson,1985/08/18,1,2018/08/18,36,1978,TN
Tiffany,Park,1987/02/07,11,2018/08/01,69,2017,UT
Todd,Reese,1985/02/27,5,2018/08/30,59,1972,FL
Stacey,Burnett,1964/02/23,14,2018/08/21,61,2011,OH
Theresa,Key,1972/04/17,19,2018/04/23,76,1997,OR
James,Wang,1985/10/07,19,2018/01/09,63,1998,GA
Joseph,Hughes,1974/07/31,19,2018/10/24,40,1981,IN
Jacob,Miller,1987/06/15,16,2018/04/05,80,2013,OH
Jasmine,Schwartz,1963/10/09,10,2018/09/21,38,1982,GA
Jonathan,Weber,1977/03/13,18,2018/05/10,42,1997,AL
Andrew,Hudson,1961/12/03,19,2018/09/26,64,2002,VA
Jeffrey,Rodriguez,1963/12/23,0,2018/10/28,98,2016,MS
Lisa,Garcia,1983/04/14,9,2018/12/29,50,2015,MI
Thomas,Tyler,1985/11/29,0,2018/12/22,91,1977,UT
Joanna,Smith,1997/09/25,14,2018/07/29,67,1994,MA
Timothy,White,1995/10/25,8,2018/08/21,78,1987,CO
Michael,Brewer,1966/05/26,1,2018/03/27,70,1974,AL
Tina,Cooke,1960/12/24,4,2018/12/06,70,1996,AZ
John,Flores,1998/04/02,0,2018/01/31,50,1979,IN
Rachel,Gonzales,1990/01/10,6,2018/09/30,90,1982,MN
Joseph,Dunn,1969/01/27,14,2018/06/23,45,2014,DE
Jeffrey,Lee,1990/07/17,8,2018/02/27,57,2000,AR
Douglas,Brown,1995/11/06,14,2019/01/01,56,1982,ME
Andrea,Mahoney,1990/04/10,10,2018/08/11,80,2000,SD
Michael,Petty,1969/03/10,7,2018/11/06,79,1985,DE
Beth,Brown,1983/06/02,11,2018/07/18,40,1999,NE
Laurie,Thomas,1959/03/19,16,2018/03/31,58,1976,IN
Thomas,Allen,1964/02/18,10,2018/01/23,68,1993,IL
Kendra,Daniels,1996/12/25,6,2018/05/09,67,2006,NM
Jennifer,Russell,1985/11/18,2,2018/02/16,45,1989,NV
Dwayne,Mclaughlin,1968/10/06,9,2018/12/23,63,1990,ID
Chase,Burke,1997/02/06,6,2018/08/17,61,1983,OH
John,Anderson,1985/12/11,18,2018/02/04,71,2017,FL
Bryan,Santiago,1986/10/06,7,2018/07/31,87,1981,WA
Alex,Rasmussen,1964/01/28,18,2018/02/24,82,1982,MS
John,Lloyd,1964/11/04,17,2018/09/13,86,2003,MI
Robert,Rosario,1986/10/16,2,2018/06/17,64,1984,ME
Crystal,Greer,1992/04/14,9,2018/04/25,68,2010,WI
Jacqueline,Allen,1979/01/27,0,2018/11/12,35,2005,PA
Robert,Stanton,1995/06/17,17,2018/07/12,41,1981,SD
Thomas,Griffin,1990/11/05,17,2018/05/19,57,2012,NV
Barbara,Lynch,1979/03/22,13,2018/06/14,53,2003,LA
Joseph,Watson,1990/01/01,10,2018/12/24,99,1975,MT
Jonathan,Rice,1971/05/22,7,2018/02/06,52,2001,RI
Kelly,Rodriguez,1971/12/02,15,2018/11/27,96,1989,MT
Nancy,Lucas,1960/07/17,17,2018/09/22,66,1977,IN
Christopher,Moore,1959/05/01,10,2018/07/02,38,2013,VA
Michael,Woodward,1959/04/23,20,2018/09/14,78,2007,MA
Jeffrey,Brown,1965/09/20,4,2018/05/20,90,2006,UT
Kathryn,Sandoval,1994/10/01,8,2018/09/20,34,2016,IA
Matthew,Mendoza,1997/06/20,16,2018/08/19,75,2010,NY
Amy,Farley,1982/12/28,0,2018/03/02,95,2008,MI
Billy,Williams,1988/10/26,9,2018/04/04,89,2010,WA
Anthony,Jimenez,1967/10/15,9,2018/03/27,51,1982,ID
Jaime,Fernandez,1995/08/03,17,2018/03/30,48,2009,NE
Paul,Kim,1998/11/09,7,2018/07/09,67,1980,MN
Ellen,Gregory,1979/08/21,4,2018/05/03,67,1981,OK
Courtney,Carroll,1960/07/11,12,2018/07/23,40,2004,CA
Donald,White,1974/05/18,14,2018/10/26,54,2000,HI
William,Arellano,1976/04/01,18,2018/07/15,82,2006,TX
Kathryn,Henderson,1983/10/26,9,2018/06/23,77,1971,WI
Gina,Green,1961/10/20,10,2018/05/16,58,1974,ND
Lorraine,Norman,1969/07/08,11,2018/05/13,75,1970,MI
Brian,Becker,1960/07/04,8,2018/06/12,30,1982,NE
Nathaniel,Stevenson,1963/12/05,18,2018/06/10,90,2009,HI
Jeffrey,Miller,1984/12/04,20,2019/01/04,49,1974,IL
William,Burnett,1959/06/20,12,2018/09/23,44,2003,NJ
Ronald,Berger,1960/07/08,9,2018/01/10,36,2004,NV
Patricia,Wiley,1965/11/09,6,2018/08/20,45,1986,MT
Terrence,Farmer,1969/06/06,7,2018/09/23,69,1971,IL
Luis,Byrd,1964/02/15,6,2018/05/30,80,2005,ND
Theresa,Leonard,1981/03/31,20,2018/02/01,99,1978,MI
Karla,Anderson,1990/04/22,7,2018/04/17,99,1978,NV
Kimberly,Duncan,1984/09/26,6,2018/01/16,77,1984,RI
Anthony,Harris,1984/09/09,6,2018/07/22,63,1977,NM
Roberta,Nielsen,1993/09/07,19,2018/02/08,83,1983,ME
Sheila,Dennis,1972/03/31,10,2018/02/05,74,1975,NH
Catherine,Stephens,1973/12/15,6,2018/09/17,57,1977,UT
Kelly,Jordan,1975/07/25,11,2018/07/08,71,2011,ID
Jessica,Mckay,1987/04/14,19,2018/01/16,42,2010,PA
Valerie,Jackson,1985/08/17,16,2018/08/20,94,1995,DE
Richard,Walker,1981/08/18,16,2018/10/19,61,2015,ME
Rachel,Huber,1963/10/30,9,2018/06/26,47,1994,AZ
Earl,Hall,1966/11/14,14,2018/12/31,40,1979,FL
Mariah,Jenkins,1973/01/25,7,2018/05/22,98,2001,ME
Aaron,Schmidt,1985/12/21,18,2018/12/29,73,1976,AL
Marissa,Baker,1965/01/21,11,2018/03/07,60,2008,WI
Steven,Lee,1968/06/12,3,2018/07/26,52,1973,IL
Julie,Owen,1984/08/01,10,2019/01/03,71,1981,IL
Diana,Zimmerman,1961/04/02,11,2018/04/26,67,2000,AL
Christopher,Sandoval,1986/07/15,10,2018/10/06,72,1994,RI
William,Smith,1996/09/05,19,2018/11/14,54,1973,CT
Justin,Brady,1995/10/01,3,2018/07/12,67,2009,WV
Barry,Lewis,1962/04/17,2,2018/10/10,51,1972,WI
Tracy,Grant,1994/01/30,2,2018/01/15,66,2010,IA
Mark,Merritt,1986/07/17,7,2018/08/16,39,1977,NE
Alexandria,Gray,1959/11/07,7,2018/09/20,45,2006,PA
Victor,Powell,1975/07/06,2,2018/12/01,92,2012,AR
Ryan,Alvarez,1966/11/24,3,2018/03/07,46,1991,NV
John,Hicks,1966/09/12,2,2018/04/25,31,1975,TX
James,Jones,1960/12/15,20,2018/02/26,30,1981,PA
Timothy,Tran,1969/10/21,8,2018/03/25,88,1998,MD
Derrick,Harris,1984/07/29,9,2018/05/20,66,1988,IA
Kevin,Carter,1989/09/27,17,2018/07/08,63,1990,WY
Michael,Stevens,1971/08/27,10,2018/08/22,64,2009,OK
Melissa,Holt,1968/09/26,16,2018/04/17,73,1993,GA
Adam,Park,1989/03/19,3,2018/09/24,69,1993,CO
Roy,Nichols,1988/04/24,5,2018/08/28,72,1981,KS
Sean,Thomas,1963/04/23,8,2018/04/19,33,2012,ID
Ethan,Smith,1968/04/13,2,2018/09/23,72,1971,WA
Kyle,Kim,1960/03/28,18,2018/08/29,44,2004,HI
Denise,Weber,1962/09/30,1,2018/07/30,88,2012,SD
Heather,Carter,1966/05/31,10,2018/05/14,81,1975,TX
Stephen,Phillips,1961/01/06,6,2018/07/28,99,1973,ND
Jessica,Willis,1977/10/02,1,2018/02/05,90,2008,SD
Amanda,Sanchez,1983/10/29,3,2018/04/19,89,1999,NY
Steven,Brandt,1971/02/20,10,2018/04/04,80,1975,MN
Brittney,Riley,1975/10/17,15,2018/01/31,43,2001,AL
Diana,Hartman,1966/05/19,1,2018/07/10,86,1986,VT
Jason,Brown,1987/04/24,16,2018/03/15,90,2010,NY
Christina,Medina,1966/10/16,18,2018/07/29,62,1971,OR
Melanie,Kelly,1990/02/26,19,2018/06/29,83,2004,DE
Emily,Walker,1960/02/10,15,2018/09/02,79,1974,NY
George,Horne,1970/05/25,5,2018/05/16,65,1972,AZ
Shaun,Smith,1979/11/25,6,2018/07/24,73,2009,AK
Miguel,Stevens,1980/09/02,19,2018/04/02,80,1971,MD
Scott,Hubbard,1980/10/31,0,2018/02/22,99,2008,SD
Anthony,Snow,1974/10/16,8,2018/05/30,47,2009,CO
Kristen,Peterson,1963/09/04,18,2018/10/08,99,1986,DC
Sarah,Campbell,1981/01/07,2,2019/01/01,53,2006,CT
Stacy,Douglas,1981/01/07,8,2018/04/26,80,1986,NV
Brenda,Gordon,1968/07/24,15,2018/01/17,47,1989,AK
Melody,Hall,1969/02/06,15,2018/04/24,41,2006,SC
Monique,Cowan,1981/03/04,18,2018/08/19,57,1996,KY
Kelly,Martinez,1964/08/23,1,2018/01/15,33,1975,TN
David,Rice,1979/12/24,1,2018/12/26,85,2017,UT
Dan,Turner,1995/11/11,20,2018/04/23,53,1985,DE
Gary,Smith,1982/05/03,15,2018/07/05,30,1970,SD
Amber,Ramirez,1976/04/09,16,2019/01/09,94,1991,OR
Maria,Brown,1977/09/03,17,2018/05/13,33,1983,AL
Nicole,Doyle,1977/05/17,10,2018/05/30,75,1973,IN
Susan,Small,1978/12/10,6,2018/11/18,88,1990,UT
Rebecca,Lopez,1974/01/23,15,2018/10/31,41,2015,OH
Deborah,Johnson,1962/08/23,6,2018/11/06,59,2013,NJ
Mary,Rice,1971/04/20,15,2018/02/17,77,2004,CA
Katherine,Clayton,1959/01/18,1,2018/10/30,84,2014,AR
Natalie,Sanchez,1975/07/06,16,2018/06/23,65,1997,MD
Philip,English,1964/06/08,13,2018/06/05,71,1986,NC
Jacob,Walton,1978/11/20,12,2018/03/03,30,1981,AL
Brandy,Bullock,1986/05/08,4,2018/02/19,57,1996,ND
Robert,Mason,1969/11/08,11,2018/08/31,33,1997,AR
Dawn,Davis,1983/02/07,9,2018/11/19,84,2009,NM
Steven,Nelson,1981/03/23,11,2018/06/14,71,2004,IN
Robert,Ellis,1995/04/29,11,2018/10/27,62,1972,UT
Mark,Chen,1988/12/17,17,2018/07/01,93,2000,MI
James,Jones,1987/03/13,4,2018/03/07,91,1976,CT
Erin,Gomez,1990/10/23,16,2018/06/15,96,1996,MO
Anthony,Green,1998/09/24,16,2018/12/10,87,1996,KY
Ralph,Williams,1998/10/09,9,2018/08/11,58,1974,NH
Austin,Evans,1989/03/21,6,2018/11/14,84,2000,LA
Michael,Palmer,1993/11/26,20,2018/09/21,32,1970,NC
Emma,Carroll,1990/04/19,8,2018/08/19,40,1981,MD
Jennifer,Clark,1998/03/27,3,2019/01/04,73,1977,OK
Lori,Peck,1989/10/31,15,2018/05/06,95,2005,IA
Brooke,Robinson,1980/09/01,6,2019/01/01,95,1980,DE
Michael,Moore,1977/07/14,13,2018/12/04,59,1975,FL
Justin,Clayton,1976/09/02,2,2018/12/04,40,1971,MN
Jennifer,Lamb,1969/08/01,13,2018/06/07,66,2017,NH
Jimmy,Kim,1967/05/17,9,2018/12/11,93,1991,ID
Andrea,Conley,1997/05/14,3,2018/09/11,71,1998,NC
Victoria,Martin,1962/02/10,3,2018/06/24,69,1996,KY
Tonya,Marshall,1972/12/18,18,2018/06/20,68,1983,NV
Laurie,Robles,1975/07/23,1,2018/02/12,31,2005,IA
Jeffrey,Lee,1967/12/28,9,2018/05/07,45,1994,WI
Anthony,Smith,1976/05/20,9,2018/02/01,53,1999,CA
Eric,Stewart,1983/03/06,10,2018/07/04,31,1978,MI
Jasmine,Robinson,1970/04/20,5,2018/04/16,57,2000,IN
Jennifer,Torres,1971/07/21,3,2018/12/15,54,2005,IA
Sherry,Anderson,1998/10/18,14,2018/10/20,52,2007,VA
Jacqueline,Munoz,1995/03/29,20,2018/07/06,49,1977,PA
David,Francis,1991/09/01,7,2018/02/19,43,2014,FL
Nicole,Brown,1964/05/12,11,2018/03/30,83,1992,ID
Rhonda,Hughes,1980/12/23,1,2018/03/23,62,1992,NM
Tyler,Donovan,1973/09/24,18,2018/09/30,92,1977,PA
Nina,Barron,1968/09/02,12,2018/02/28,51,2005,PA
Frederick,Greer,1995/08/03,9,2018/04/12,85,1984,SD
Jillian,Vaughn,1962/10/06,18,2018/06/30,39,1972,CO
Megan,Snyder,1986/04/04,10,2018/11/13,41,2008,WY
Brandon,Powell,1977/11/13,7,2018/04/12,73,1979,VT
Bruce,Benitez,1987/12/03,11,2018/12/29,37,1988,AK
George,Chapman,1966/09/17,19,2018/05/27,50,2001,DC
Jennifer,King,1980/06/08,2,2018/11/16,72,1989,NC
Jay,Diaz,1973/12/07,16,2018/06/25,51,1991,NC
Lori,Anderson,1969/06/01,20,2018/01/31,85,1975,CT
Jeffery,Hurley,1988/09/15,20,2018/10/31,60,1997,NY
Howard,Robertson,1992/01/22,2,2018/06/30,94,1983,WY
Patrick,Robinson,1971/03/03,18,2019/01/05,36,2004,OK
Ryan,Vargas,1978/07/20,8,2018/08/17,36,1977,NE
David,Adkins,1993/01/20,18,2018/01/09,87,1998,OK
Joseph,Johnson,1992/12/27,14,2018/04/02,49,1994,CO
Chelsea,Suarez,1971/05/10,9,2018/09/04,51,2014,MT
Stephen,Murphy,1998/05/21,12,2018/03/02,35,1985,NC
Arthur,Walker,1968/10/16,8,2018/01/18,68,2007,NM
Jessica,Hardin,1964/10/24,18,2018/11/07,88,1985,NH
Adam,Jones,1989/08/01,9,2018/03/25,84,1984,WY
Kirsten,Carrillo,1995/11/17,0,2018/07/17,93,2010,NH
Pamela,Williams,1969/06/09,16,2018/07/23,32,1985,KS
Robert,Flynn,1987/02/12,16,2018/04/15,92,2007,VA
Stephanie,Smith,1960/01/03,8,2018/06/26,42,1991,NC
Nicole,Compton,1959/07/28,6,2018/07/17,37,1986,AR
Katherine,Meadows,1975/09/01,8,2018/08/29,53,1976,VT
Ronald,Coleman,1976/05/16,8,2018/08/08,45,1975,CO
Christopher,Sherman,1969/06/13,6,2018/09/05,98,1978,NC
Barbara,Lee,1991/06/12,3,2018/01/13,69,2016,HI
Tracy,Baldwin,1966/02/26,4,2018/11/07,69,1997,FL
Matthew,Cox,1991/08/21,4,2018/04/05,31,1990,NJ
Brian,Zhang,1986/10/17,9,2018/09/04,52,1977,DE
Amy,Smith,1990/01/30,14,2018/07/07,47,1982,CA
Misty,Bradley,1992/02/21,5,2018/06/07,40,1972,GA
Vanessa,Wilkins,1998/02/02,8,2018/04/23,32,2018,NE
Matthew,Williams,1989/03/11,14,2018/11/22,67,1972,KY
Catherine,Wallace,1994/12/27,13,2018/11/24,62,1972,SD
Tommy,Bentley,1986/06/22,9,2018/09/28,77,2006,NH
Samuel,Taylor,1986/04/03,9,2018/02/11,83,2014,ME
Alexa,Scott,1988/11/28,12,2018/03/03,71,1989,SD
Lindsey,Peterson,1975/03/22,10,2018/06/25,51,1994,AL
Christian,Edwards,1982/02/03,17,2018/07/02,70,1971,MO
John,Hansen,1968/08/01,5,2018/04/21,45,1995,WV
Peggy,Gonzalez,1998/04/02,12,2018/06/12,48,1984,AK
Caleb,Harris,1992/08/04,1,2018/02/12,99,1975,AK
Jacob,Jones,1988/07/28,11,2018/10/26,60,1996,WA
Alexandra,Robbins,1972/12/16,17,2018/12/26,76,2000,OR
Gail,Meyers,1994/12/30,18,2018/02/02,30,2006,AR
Laura,Chase,1981/12/02,11,2018/06/01,63,2002,NC
Reginald,Calderon,1983/09/02,20,2018/10/20,35,2007,TX
Brittany,Hill,1973/02/10,12,2018/06/12,77,1999,UT
David,Sanders,1983/05/02,10,2018/06/23,70,2001,FL
Samantha,Silva,1959/09/06,9,2018/09/24,94,1981,NC
Karen,Tate,1990/12/12,11,2018/01/23,31,1976,OR
Larry,Figueroa,1985/11/21,1,2018/04/30,69,2009,TN
Benjamin,Cruz,1989/12/05,14,2018/09/24,68,1991,OH
Julie,Ward,1971/04/17,5,2019/01/09,48,2006,OR
Alexa,Dyer,1976/01/19,9,2018/02/19,92,2014,CT
Alicia,Davies,1976/02/12,10,2018/07/30,74,1995,NY
Samantha,Weber,1995/03/22,9,2019/01/08,33,2017,NJ
Jared,Costa,1972/08/30,15,2018/12/18,59,2010,FL
Benjamin,Knox,1990/01/29,16,2018/05/19,99,2012,LA
Alicia,Walker,1962/01/22,10,2018/11/09,44,1978,GA
Hannah,Jackson,1977/08/28,0,2018/07/02,86,2014,ID
Diana,Cooper,1981/03/16,4,2018/02/11,30,1989,OR
John,Cross,1983/05/31,1,2018/04/13,53,1980,NM
Brian,Brewer,1984/10/06,16,2018/10/08,70,1997,IL
Melissa,Pierce,1991/01/16,10,2018/06/05,45,2013,MD
Karen,Conrad,1959/07/03,16,2018/01/20,94,2010,PA
Amy,Garcia,1987/10/08,0,2018/05/10,33,2003,KY
Rachel,Cook,1980/02/28,19,2018/06/22,81,2013,MD
Wayne,White,1971/01/21,1,2018/04/06,57,1999,OR
Kelly,Villanueva,1965/01/25,4,2018/12/03,41,1996,ND
Nicholas,Lawrence,1985/05/20,10,2018/07/27,84,2004,OH
Daniel,Valdez,1998/12/09,12,2018/05/13,83,1979,WV
Kimberly,Smith,1967/01/09,15,2018/03/29,32,1999,CA
Jane,Thompson,1971/04/18,0,2018/11/20,69,1978,NC
Paul,Mcgrath,1996/05/08,16,2018/05/07,55,1975,UT
Kristin,Ruiz,1990/06/18,4,2018/01/22,54,2016,NC
Amanda,Mcmillan,1991/08/19,3,2018/07/20,57,2006,MS
Lisa,Woodward,1961/08/17,8,2018/07/25,49,2012,UT
Mary,Mooney,1992/04/03,9,2018/03/10,60,2001,GA
Kimberly,Davis,1989/01/04,12,2018/12/24,37,2016,AL
Emily,Sandoval,1997/05/17,1,2018/11/21,73,1990,VT
Laura,Parker,1972/05/10,1,2018/11/28,85,1971,NC
Katherine,Hunter,1976/08/12,2,2018/09/07,60,1973,NV
Jordan,Gomez,1965/04/25,14,2019/01/04,85,1973,NE
Victoria,Soto,1967/11/19,9,2018/04/02,95,1970,DC
Brandon,Gibson,1960/02/20,2,2018/11/04,75,1992,NM
Christina,Evans,1975/09/18,18,2018/06/14,57,1992,WA
Kimberly,Evans,1994/04/05,6,2018/08/31,67,2006,NE
Pamela,Bailey,1970/07/12,0,2018/04/04,76,2005,AR
Joel,Underwood,1976/03/05,10,2018/05/30,42,2013,AZ
Amy,Blackwell,1964/07/16,14,2018/11/02,33,1978,KY
Kaylee,Goodwin,1987/01/26,16,2018/08/14,43,1973,NH
Andrew,Robertson,1981/02/07,15,2018/07/08,74,1998,KY
Shelly,Barker,1963/08/12,17,2018/02/10,78,1977,NM
Shawn,Miller,1960/05/30,0,2018/08/26,89,1982,FL
Steven,Lewis,1971/02/27,8,2018/11/08,73,1980,NH
Shawn,White,1973/03/10,10,2018/04/02,84,1978,CA
Eric,James,1981/01/01,1,2018/06/09,69,1986,PA
Taylor,Lopez,1970/01/01,4,2018/01/27,34,1993,NC
Robert,Barker,1961/10/21,9,2018/05/09,65,1971,OR
Deborah,Ramirez,1983/07/17,15,2018/01/14,56,1990,HI
Tammy,Melton,1994/11/17,11,2018/10/07,89,1980,NH
Cynthia,Moore,1968/04/24,6,2018/03/21,99,1976,NH
Abigail,Williams,1989/02/20,7,2018/08/19,90,1990,NC
Charles,Chapman,1976/09/05,1,2018/07/20,61,2004,HI
Amy,Davidson,1981/11/15,20,2018/04/28,76,1983,IA
Ellen,Green,1959/12/25,4,2018/01/29,99,1992,MD
Mark,Hernandez,1988/05/12,8,2018/05/18,71,1997,MI
Brian,White,1965/01/15,12,2018/12/30,58,1999,RI
Anna,Scott,1978/07/26,14,2018/03/27,91,1985,WV
Victoria,Guzman,1990/01/19,10,2018/11/16,75,2007,GA
Michael,Young,1980/12/15,17,2018/11/09,71,1987,MA
Andrew,Baker,1996/06/01,13,2018/11/26,84,2013,WY
Elizabeth,Thompson,1970/11/04,10,2018/04/02,87,2003,MD
Scott,Martin,1991/06/19,11,2018/07/26,98,2010,WA
Brian,Velez,1965/03/02,11,2018/04/30,59,1995,VA
Tiffany,Woods,1996/05/05,10,2018/06/10,41,2015,WI
Matthew,Ellis,1973/07/15,6,2018/06/14,52,1990,AK
Logan,Lee,1973/04/14,11,2018/08/18,37,1976,ID
Matthew,Cole,1975/08/23,8,2018/12/09,89,1990,VT
Marcus,Alvarez,1962/04/06,0,2018/04/23,95,1976,RI
Leonard,Spencer,1983/05/29,10,2018/02/23,85,2004,HI
Jessica,Webb,1994/01/28,13,2018/01/25,77,1971,NY
Joshua,Escobar,1989/11/17,3,2018/04/13,74,2011,WI
Michelle,Hudson,1966/01/12,4,2018/10/19,52,1973,MO
Crystal,Cummings,1988/03/20,20,2018/06/08,77,1986,NH
David,Jackson,1974/12/10,10,2018/04/25,75,1982,SC
Manuel,Ortiz,1965/04/19,3,2018/03/31,75,2003,MS
Brandon,Palmer,1963/11/30,13,2018/04/24,39,1985,NH
Lisa,Ponce,1962/08/06,16,2018/12/11,52,1983,DE
Michelle,Mccoy,1992/11/27,4,2018/09/19,93,1996,AL
Anne,Craig,1962/02/15,7,2018/08/31,91,2006,MO
Daniel,Flores,1988/02/24,8,2018/05/01,47,2010,FL
Claudia,Smith,1994/04/29,11,2018/11/14,90,1971,VA
Jonathan,Dunn,1982/06/13,3,2018/12/22,91,1987,MD
Thomas,Castaneda,1986/06/02,6,2018/08/10,98,2015,ND
Jacob,Harris,1975/06/26,20,2018/12/06,94,2012,AK
Michael,Reyes,1960/10/10,11,2018/04/19,78,2006,SC
Andrea,Patel,1965/07/28,5,2018/04/14,33,2006,MN
Martin,George,1973/04/29,1,2018/11/05,75,2001,DC
Emma,Roman,1967/11/23,7,2018/12/26,90,2008,SC
Sarah,Walsh,1995/06/23,3,2018/10/31,80,2014,CT
Ryan,Kidd,1981/08/26,15,2018/08/02,88,1973,KY
Nicole,Howell,1977/12/03,13,2018/06/24,93,1985,NV
Daniel,Santos,1965/07/29,4,2018/08/07,49,1989,ND
Melissa,Allen,1965/08/31,15,2018/11/15,75,2003,AL
Ronald,Doyle,1964/04/29,16,2018/05/31,72,1988,FL
Zachary,Oneill,1977/08/24,3,2018/02/01,62,1971,WY
Frank,Long,1989/06/29,4,2018/08/28,92,2018,ND
Guy,Villanueva,1962/06/28,2,2018/08/06,34,1976,MS
Cynthia,Peters,1965/06/15,11,2018/10/23,57,2018,NY
Alexander,Warner,1997/08/27,8,2018/06/10,86,2002,OH
Alex,Ellis,1982/12/16,16,2018/09/20,59,1995,IN
Jennifer,Delgado,1963/08/18,13,2018/11/23,46,1989,GA
April,Campbell,1963/08/13,12,2018/04/22,96,1996,ND
Travis,Patterson,1963/09/01,6,2018/05/06,99,1984,MN
Gregory,Hansen,1991/07/18,2,2018/02/17,98,2018,IN
Kyle,Shepard,1974/04/20,16,2018/01/30,82,2005,CA
Rebecca,Harris,1971/01/11,15,2018/09/28,70,1991,AZ
Eric,Norman,1983/04/24,17,2018/09/06,71,2008,IA
Laura,Trevino,1982/10/13,16,2018/07/29,40,1998,KY
Katelyn,Rodriguez,1969/06/29,20,2019/01/05,50,2014,IL
